NeonatalRib_3.csv
the number of observations: 1963
the number of features: 19317
the number of targets: 25
loss
	8.688774108886719
	7.604508399963379
	6.373739242553711
	5.93560791015625
	5.057857990264893
	4.805850505828857
	4.662378787994385
	4.587924480438232
	4.343544960021973
	4.195251941680908
	4.099006652832031
	3.971937894821167
	3.832855701446533

accuracy
	0.07006369531154633
	0.13121019303798676
	0.1292993575334549
	0.1267515867948532
	0.13057324290275574
	0.13121019303798676
	0.11656051129102707
	0.11783439666032791
	0.11719745397567749
	0.11337579786777496
	0.11719745397567749
	0.10636942833662033
	0.11210191249847412

val_loss
	7.113901138305664
	3.8455371856689453
	3.444955587387085
	3.715517520904541
	3.221120595932007
	3.1425678730010986
	2.9319114685058594
	2.9084677696228027
	2.90909481048584
	3.001307964324951
	3.014726161956787
	3.005925416946411
	3.0238633155822754

val_accuracy
	0.2010178118944168
	0.2010178118944168
	0.2010178118944168
	0.07379134744405746
	0.2010178118944168
	0.2010178118944168
	0.20865139365196228
	0.21374045312404633
	0.2010178118944168
	0.2010178118944168
	0.2010178118944168
	0.2010178118944168
	0.2010178118944168

